Initializing DRR Framework ----------------------------------------------------------------------------
Using CPU
Seeds initialized
Data imported, shuffled, and split into Train/Test, ratio= 0.8
Train data shape:  torch.Size([17956792, 4])
Test data shape:  torch.Size([4489199, 4])
Initialized PMF, imported weights, created reward_function
Extracted user and item embeddings from PMF
User embeddings shape:  torch.Size([103839, 100])
Item embeddings shape:  torch.Size([9976, 100])
--------------------------------------- INITIAL SETTINGS ----------------------------------------------

--- Configuration Settings ---
output_path: ../results/290724-000000/
plot_dir: ../results/290724-000000/rewards.pdf
train_actor_loss_data_dir: ../results/290724-000000/train_actor_loss_data.npy
train_critic_loss_data_dir: ../results/290724-000000/train_critic_loss_data.npy
train_mean_reward_data_dir: ../results/290724-000000/train_mean_reward_data.npy
train_actor_loss_plot_dir: ../results/290724-000000/train_actor_loss.png
train_critic_loss_plot_dir: ../results/290724-000000/train_critic_loss.png
train_mean_reward_plot_dir: ../results/290724-000000/train_mean_reward.png
trained_models_dir: ../../../movies/
actor_model_trained: ../../../movies/actor_net.weights
critic_model_trained: ../../../movies/critic_net.weights
state_rep_model_trained: ../../../movies/state_rep_net.weights
actor_model_dir: ../results/290724-000000/actor_net.weights
critic_model_dir: ../results/290724-000000/critic_net.weights
state_rep_model_dir: ../results/290724-000000/state_rep_net.weights
csv_dir: ../results/290724-000000/log.csv
path_to_trained_pmf: ../../../movies/10ratio_0.800000_bs_100000_e_35_wd_0.100000_lr_0.000500_trained_pmf.pt
batch_size: 64
gamma: 0.9
replay_buffer_size: 200000
history_buffer_size: 5
learning_start: 5000
learning_freq: 1
lr_state_rep: 0.001
lr_actor: 0.0005
lr_critic: 0.001
eps_start: 1
eps: 0.1
eps_steps: 5000
eps_eval: 1
tau: 0.001
beta: 0.4
prob_alpha: 0.5
max_timesteps_train: 200000
max_epochs_offline: 500
max_timesteps_online: 15000
embedding_feature_size: 100
episode_length: 25
train_ratio: 0.8
weight_decay: 0.001
clip_val: 1.0
log_freq: 25
saving_freq: 1000
zero_reward: False
no_cuda: True
print_config: <classmethod(<function config.print_config at 0x7f60da3330a0>)>
-----------------------------

Initializing DRRTrainer -------------------------------------------------------------------------------
Current PyTorch Device:  cpu
Data dimensions extracted
Models initialized
Model weights initialized, copied to target
Optimizers initialized
Episode 5 | Precision@5 1.0 | Avg Precision@5 0.7600 | 
Episode 245 | Precision@5 0.8 | Avg Precision@5 0.7273 | 
Episode 250 | Precision@5 0.8 | Avg Precision@5 0.7256 | 
Episode 255 | Precision@5 1.0 | Avg Precision@5 0.7263 | 
Episode 260 | Precision@5 1.0 | Avg Precision@5 0.7269 | 
Episode 265 | Precision@5 0.8 | Avg Precision@5 0.7275 | 
Episode 270 | Precision@5 0.8 | Avg Precision@5 0.7289 | 
Episode 275 | Precision@5 1.0 | Avg Precision@5 0.7324 | 
Episode 280 | Precision@5 0.4 | Avg Precision@5 0.7307 | 
Episode 285 | Precision@5 1.0 | Avg Precision@5 0.7333 | 
Episode 290 | Precision@5 0.6 | Avg Precision@5 0.7338 | 
Episode 295 | Precision@5 0.8 | Avg Precision@5 0.7342 | 
Episode 300 | Precision@5 0.6 | Avg Precision@5 0.7340 | 
Episode 305 | Precision@5 1.0 | Avg Precision@5 0.7311 | 
Episode 310 | Precision@5 0.2 | Avg Precision@5 0.7284 | 
Episode 315 | Precision@5 1.0 | Avg Precision@5 0.7283 | 
Episode 320 | Precision@5 0.8 | Avg Precision@5 0.7294 | 
Episode 325 | Precision@5 1.0 | Avg Precision@5 0.7292 | 
Episode 330 | Precision@5 1.0 | Avg Precision@5 0.7309 | 
Episode 335 | Precision@5 0.8 | Avg Precision@5 0.7296 | 
Episode 340 | Precision@5 1.0 | Avg Precision@5 0.7300 | 
Episode 345 | Precision@5 1.0 | Avg Precision@5 0.7310 | 
Episode 350 | Precision@5 0.6 | Avg Precision@5 0.7314 | 
Episode 355 | Precision@5 0.8 | Avg Precision@5 0.7307 | 
Episode 360 | Precision@5 0.2 | Avg Precision@5 0.7289 | 
Episode 365 | Precision@5 0.6 | Avg Precision@5 0.7266 | 
Episode 370 | Precision@5 1.0 | Avg Precision@5 0.7254 | 
Episode 375 | Precision@5 0.8 | Avg Precision@5 0.7269 | 
Episode 380 | Precision@5 0.8 | Avg Precision@5 0.7274 | 
Episode 385 | Precision@5 0.4 | Avg Precision@5 0.7262 | 
Episode 390 | Precision@5 1.0 | Avg Precision@5 0.7267 | 
Episode 395 | Precision@5 0.8 | Avg Precision@5 0.7256 | 
Episode 400 | Precision@5 0.6 | Avg Precision@5 0.7245 | 
Episode 405 | Precision@5 0.6 | Avg Precision@5 0.7235 | 
Episode 410 | Precision@5 0.6 | Avg Precision@5 0.7220 | 
Episode 415 | Precision@5 1.0 | Avg Precision@5 0.7210 | 
Episode 420 | Precision@5 1.0 | Avg Precision@5 0.7219 | 
Episode 425 | Precision@5 0.4 | Avg Precision@5 0.7195 | 
Episode 430 | Precision@5 0.6 | Avg Precision@5 0.7191 | 
Episode 435 | Precision@5 0.8 | Avg Precision@5 0.7205 | 
Episode 440 | Precision@5 0.6 | Avg Precision@5 0.7209 | 
Episode 445 | Precision@5 0.8 | Avg Precision@5 0.7191 | 
Episode 450 | Precision@5 0.8 | Avg Precision@5 0.7196 | 
Episode 455 | Precision@5 0.8 | Avg Precision@5 0.7196 | 
Episode 460 | Precision@5 0.4 | Avg Precision@5 0.7204 | 
Episode 465 | Precision@5 0.2 | Avg Precision@5 0.7209 | 
Episode 470 | Precision@5 0.6 | Avg Precision@5 0.7187 | 
Episode 475 | Precision@5 1.0 | Avg Precision@5 0.7183 | 
Episode 480 | Precision@5 1.0 | Avg Precision@5 0.7171 | 
Episode 485 | Precision@5 1.0 | Avg Precision@5 0.7188 | 
Episode 490 | Precision@5 0.6 | Avg Precision@5 0.7184 | 
Episode 495 | Precision@5 0.4 | Avg Precision@5 0.7188 | 
Episode 500 | Precision@5 0.6 | Avg Precision@5 0.7200 | 
Offline Evaluation Finished
Average Precision@5: 0.7198 | 
Episode 5 | Precision@5 1.0 | Avg Precision@5 0.9200 | 
Episode 10 | Precision@5 0.6 | Avg Precision@5 0.7000 | 
Episode 15 | Precision@5 0.4 | Avg Precision@5 0.7200 | 
Episode 20 | Precision@5 0.6 | Avg Precision@5 0.6900 | 
Episode 25 | Precision@5 0.4 | Avg Precision@5 0.7200 | 
Episode 30 | Precision@5 0.6 | Avg Precision@5 0.7267 | 
Episode 35 | Precision@5 1.0 | Avg Precision@5 0.7257 | 
Episode 40 | Precision@5 0.6 | Avg Precision@5 0.7250 | 
Episode 45 | Precision@5 1.0 | Avg Precision@5 0.7467 | 
Episode 50 | Precision@5 1.0 | Avg Precision@5 0.7400 | 
Episode 55 | Precision@5 0.8 | Avg Precision@5 0.7418 | 
Episode 60 | Precision@5 0.8 | Avg Precision@5 0.7267 | 
Episode 65 | Precision@5 0.8 | Avg Precision@5 0.7231 | 
Episode 70 | Precision@5 0.6 | Avg Precision@5 0.7286 | 
Episode 75 | Precision@5 0.8 | Avg Precision@5 0.7307 | 
Episode 80 | Precision@5 0.8 | Avg Precision@5 0.7300 | 
Episode 85 | Precision@5 0.8 | Avg Precision@5 0.7388 | 
Episode 90 | Precision@5 1.0 | Avg Precision@5 0.7422 | 
Episode 95 | Precision@5 0.8 | Avg Precision@5 0.7432 | 
Episode 100 | Precision@5 0.4 | Avg Precision@5 0.7380 | 
Episode 105 | Precision@5 1.0 | Avg Precision@5 0.7390 | 
Episode 110 | Precision@5 0.2 | Avg Precision@5 0.7327 | 
Episode 115 | Precision@5 0.8 | Avg Precision@5 0.7322 | 
Episode 120 | Precision@5 0.8 | Avg Precision@5 0.7417 | 
Episode 125 | Precision@5 0.8 | Avg Precision@5 0.7328 | 
Episode 130 | Precision@5 0.6 | Avg Precision@5 0.7338 | 
Episode 135 | Precision@5 0.2 | Avg Precision@5 0.7363 | 
Episode 140 | Precision@5 0.8 | Avg Precision@5 0.7386 | 
Episode 145 | Precision@5 0.8 | Avg Precision@5 0.7366 | 
Episode 150 | Precision@5 0.8 | Avg Precision@5 0.7333 | 
Episode 155 | Precision@5 0.8 | Avg Precision@5 0.7329 | 
Episode 160 | Precision@5 0.8 | Avg Precision@5 0.7362 | 
Episode 165 | Precision@5 0.8 | Avg Precision@5 0.7345 | 
Episode 170 | Precision@5 0.8 | Avg Precision@5 0.7341 | 
Episode 175 | Precision@5 0.6 | Avg Precision@5 0.7303 | 
Episode 180 | Precision@5 1.0 | Avg Precision@5 0.7300 | 
Episode 185 | Precision@5 1.0 | Avg Precision@5 0.7297 | 
Episode 190 | Precision@5 0.8 | Avg Precision@5 0.7284 | 
Episode 195 | Precision@5 1.0 | Avg Precision@5 0.7323 | 
Episode 200 | Precision@5 1.0 | Avg Precision@5 0.7340 | 
Episode 205 | Precision@5 0.6 | Avg Precision@5 0.7327 | 
Episode 210 | Precision@5 0.2 | Avg Precision@5 0.7295 | 
Episode 215 | Precision@5 0.6 | Avg Precision@5 0.7293 | 
Episode 220 | Precision@5 1.0 | Avg Precision@5 0.7255 | 
Episode 225 | Precision@5 0.6 | Avg Precision@5 0.7280 | 
Episode 230 | Precision@5 0.8 | Avg Precision@5 0.7304 | 
Episode 235 | Precision@5 0.8 | Avg Precision@5 0.7294 | 
Episode 240 | Precision@5 0.8 | Avg Precision@5 0.7308 | 
Episode 245 | Precision@5 1.0 | Avg Precision@5 0.7331 | 
Episode 250 | Precision@5 0.8 | Avg Precision@5 0.7344 | 
Episode 255 | Precision@5 0.6 | Avg Precision@5 0.7341 | 
Episode 260 | Precision@5 0.4 | Avg Precision@5 0.7354 | 
Episode 265 | Precision@5 0.8 | Avg Precision@5 0.7351 | 
Episode 270 | Precision@5 0.6 | Avg Precision@5 0.7341 | 
Episode 275 | Precision@5 1.0 | Avg Precision@5 0.7367 | 
Episode 280 | Precision@5 0.2 | Avg Precision@5 0.7379 | 
Episode 285 | Precision@5 0.8 | Avg Precision@5 0.7382 | 
Episode 290 | Precision@5 0.6 | Avg Precision@5 0.7386 | 
Episode 295 | Precision@5 0.6 | Avg Precision@5 0.7410 | 
Episode 300 | Precision@5 0.4 | Avg Precision@5 0.7400 | 
Episode 305 | Precision@5 0.6 | Avg Precision@5 0.7397 | 
Episode 310 | Precision@5 0.6 | Avg Precision@5 0.7374 | 
Episode 315 | Precision@5 1.0 | Avg Precision@5 0.7371 | 
Episode 320 | Precision@5 1.0 | Avg Precision@5 0.7381 | 
Episode 325 | Precision@5 0.6 | Avg Precision@5 0.7397 | 
Episode 330 | Precision@5 0.4 | Avg Precision@5 0.7412 | 
Episode 335 | Precision@5 0.6 | Avg Precision@5 0.7427 | 
Episode 340 | Precision@5 0.6 | Avg Precision@5 0.7435 | 
Episode 345 | Precision@5 0.6 | Avg Precision@5 0.7438 | 
Episode 350 | Precision@5 1.0 | Avg Precision@5 0.7440 | 
Episode 355 | Precision@5 0.8 | Avg Precision@5 0.7442 | 
Episode 360 | Precision@5 1.0 | Avg Precision@5 0.7461 | 
Episode 365 | Precision@5 1.0 | Avg Precision@5 0.7458 | 
Episode 370 | Precision@5 1.0 | Avg Precision@5 0.7438 | 
Episode 375 | Precision@5 0.6 | Avg Precision@5 0.7429 | 
Episode 380 | Precision@5 0.8 | Avg Precision@5 0.7432 | 
Episode 385 | Precision@5 1.0 | Avg Precision@5 0.7439 | 
Episode 390 | Precision@5 1.0 | Avg Precision@5 0.7451 | 
Episode 395 | Precision@5 0.8 | Avg Precision@5 0.7448 | 
Episode 400 | Precision@5 0.4 | Avg Precision@5 0.7460 | 
Episode 405 | Precision@5 0.6 | Avg Precision@5 0.7447 | 
Episode 410 | Precision@5 0.8 | Avg Precision@5 0.7444 | 
Episode 415 | Precision@5 1.0 | Avg Precision@5 0.7451 | 
Episode 420 | Precision@5 0.8 | Avg Precision@5 0.7443 | 
Episode 425 | Precision@5 0.6 | Avg Precision@5 0.7435 | 
Episode 430 | Precision@5 1.0 | Avg Precision@5 0.7437 | 
Episode 435 | Precision@5 0.4 | Avg Precision@5 0.7439 | 
Episode 440 | Precision@5 0.6 | Avg Precision@5 0.7445 | 
Episode 445 | Precision@5 0.8 | Avg Precision@5 0.7443 | 
Episode 450 | Precision@5 0.4 | Avg Precision@5 0.7444 | 
Episode 455 | Precision@5 0.8 | Avg Precision@5 0.7455 | 
Episode 460 | Precision@5 0.6 | Avg Precision@5 0.7439 | 
Episode 465 | Precision@5 1.0 | Avg Precision@5 0.7445 | 
Episode 470 | Precision@5 0.4 | Avg Precision@5 0.7443 | 
Episode 475 | Precision@5 1.0 | Avg Precision@5 0.7444 | 
Episode 480 | Precision@5 0.8 | Avg Precision@5 0.7446 | 
Episode 485 | Precision@5 1.0 | Avg Precision@5 0.7447 | 
Episode 490 | Precision@5 0.8 | Avg Precision@5 0.7437 | 
Episode 495 | Precision@5 0.6 | Avg Precision@5 0.7438 | 
Episode 500 | Precision@5 1.0 | Avg Precision@5 0.7436 | 
Offline Evaluation Finished
Average Precision@5: 0.7437 | 
Episode 5 | Precision@5 1.0 | Avg Precision@5 0.6000 | 
Episode 10 | Precision@5 0.6 | Avg Precision@5 0.7200 | 
Episode 15 | Precision@5 0.8 | Avg Precision@5 0.6933 | 
Episode 20 | Precision@5 0.6 | Avg Precision@5 0.6900 | 
Episode 25 | Precision@5 1.0 | Avg Precision@5 0.7120 | 
Episode 30 | Precision@5 0.6 | Avg Precision@5 0.7267 | 
Episode 35 | Precision@5 0.8 | Avg Precision@5 0.7257 | 
Episode 40 | Precision@5 0.8 | Avg Precision@5 0.7450 | 
Episode 45 | Precision@5 0.6 | Avg Precision@5 0.7467 | 
Episode 50 | Precision@5 0.2 | Avg Precision@5 0.7280 | 
Episode 55 | Precision@5 0.8 | Avg Precision@5 0.7164 | 
Episode 60 | Precision@5 0.0 | Avg Precision@5 0.7133 | 
Episode 65 | Precision@5 0.6 | Avg Precision@5 0.7231 | 
Episode 70 | Precision@5 0.4 | Avg Precision@5 0.7286 | 
Episode 75 | Precision@5 0.8 | Avg Precision@5 0.7253 | 
Episode 80 | Precision@5 0.8 | Avg Precision@5 0.7175 | 
Episode 85 | Precision@5 0.6 | Avg Precision@5 0.7224 | 
Episode 90 | Precision@5 0.6 | Avg Precision@5 0.7222 | 
Episode 95 | Precision@5 0.6 | Avg Precision@5 0.7221 | 
Episode 100 | Precision@5 0.8 | Avg Precision@5 0.7240 | 
Episode 105 | Precision@5 1.0 | Avg Precision@5 0.7276 | 
Episode 110 | Precision@5 1.0 | Avg Precision@5 0.7291 | 
Episode 115 | Precision@5 0.8 | Avg Precision@5 0.7252 | 
Episode 120 | Precision@5 1.0 | Avg Precision@5 0.7283 | 
Episode 125 | Precision@5 0.6 | Avg Precision@5 0.7216 | 
Episode 130 | Precision@5 0.6 | Avg Precision@5 0.7185 | 
Episode 135 | Precision@5 0.8 | Avg Precision@5 0.7215 | 
Episode 140 | Precision@5 0.4 | Avg Precision@5 0.7214 | 
Episode 145 | Precision@5 1.0 | Avg Precision@5 0.7228 | 
Episode 150 | Precision@5 0.4 | Avg Precision@5 0.7240 | 
Episode 155 | Precision@5 1.0 | Avg Precision@5 0.7239 | 
